ts_utc,league,event_id,event_slug,event_title,event_start,market_id,market_slug,question,token_id,best_bid,best_bid_size,best_ask,best_ask_size,mid,spread,book_hash,tick_size,min_order_size,liquidity,volume
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572756,will-club-d-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Club D finish in 2nd place in the 2025-26 English Premier League?,"[""51141631330579856298913649178326732710086204511561414488896292351828671642268"", ""103054856558416492229924015755701444996402520936732677762150032948764437883047""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572742,will-bournemouth-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Bournemouth finish in 2nd place in the 2025-26 English Premier League?,"[""38218508647863417642105800654062593667973252792844520069804938819955943059034"", ""7827883011830448753348123007164987523738261696722341230805470202768610473177""]",,,,,,,,,,6749.63972,17484.043
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572743,will-everton-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Everton finish in 2nd place in the 2025-26 English Premier League?,"[""110542347227594957742028777852243852402062629408936630347513152418587486340714"", ""2909854945620457710390284992155281315717206491537192678123715939671474917340""]",,,,,,,,,,8166.24842,122149.388673
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572744,will-crystal-palace-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Crystal Palace finish in 2nd place in the 2025-26 English Premier League?,"[""54311896771702933057857473073955607133766267087711960837866588629413547132370"", ""100092749215913208925168359965924365956677713508062644625867581654879253826639""]",,,,,,,,,,18182.8163,18658.114791
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572745,will-west-ham-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will West Ham finish in 2nd place in the 2025-26 English Premier League?,"[""39726709137031831707591124571521473539858812987219458164521592049771069191328"", ""105696620443581997386093224967179063994020727759720726625424287173721692791676""]",,,,,,,,,,8837.62979,12117.90195
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572746,will-leeds-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Leeds finish in 2nd place in the 2025-26 English Premier League?,"[""87690373072941775945526093862301642269152620922789163980044775829072856660889"", ""35619288494533844023952455595274194351587842172503394158617982965951903336401""]",,,,,,,,,,6005.54201,89474.499
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572747,will-fulham-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Fulham finish in 2nd place in the 2025-26 English Premier League?,"[""2442784165605720532462368078544911153318270219319150063384522186826524808420"", ""76881613394830739555226528972979599844670797927688920728684853291512269492939""]",,,,,,,,,,8547.47262,10406.276665
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572748,will-brentford-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Brentford finish in 2nd place in the 2025-26 English Premier League?,"[""12100170060522613978863785638771076309695807551119275808495116435850764301955"", ""29270152726365235781849052042072625990988865196922414305743289613373274373019""]",,,,,,,,,,8364.51732,17863.4965
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572749,will-wolves-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Wolves finish in 2nd place in the 2025-26 English Premier League?,"[""113683259646832430734601383623892798205759422343878690628048224952542352593674"", ""12983062036982265817820551156729264344154223052945780107035883487452093219115""]",,,,,,,,,,0,5161.575
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572751,will-sunderland-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Sunderland finish in 2nd place in the 2025-26 English Premier League?,"[""9658889169475395613316281555096006798110566572614740086091165543523341278566"", ""63292447605882485030997214888300239936082656402319243189504035846279526882627""]",,,,,,,,,,6860.55021,28686.214232
